pair_key,workplace_id,workplace_nombre,work_lat,work_lon,property_id,prop_ids,prop_lat,prop_lon,prop_district,modo,franja,depart_at,dia_semana,hora,osrm_dist_km,osrm_min,osrm_status,work_dist_centro_km,prop_dist_centro_km,hacia_el_centro,tt_dist_km,tt_min,tt_sin_trafico_min,tt_historico_min,tt_demora_min,tt_status
"-12.0458,-77.0305|-12.1236,-77.0338|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,17,17,-12.1236,-77.0338,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,10.387,15.47,ok,1.339,8.64,1,10.852,39.1,20.77,39.1,0.0,ok
"-12.0458,-77.0305|-11.9754,-77.0628|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,57,57,-11.9754,-77.0628,Los Olivos,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,10.649,14.16,ok,1.339,8.189,1,10.953,20.4,17.68,20.4,0.0,ok
"-12.0458,-77.0305|-11.9754,-77.0628|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,57,57,-11.9754,-77.0628,Los Olivos,driving,valle,2026-09-01T13:00:00-05:00,1,13,10.649,14.16,ok,1.339,8.189,1,10.953,24.8,17.68,24.8,0.0,ok
"-12.0458,-77.0305|-11.9754,-77.0628|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,57,57,-11.9754,-77.0628,Los Olivos,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,10.649,14.16,ok,1.339,8.189,1,9.561,38.05,23.97,38.05,0.0,ok
"-12.0458,-77.0305|-12.0844,-77.0522|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,199,199;837;885,-12.0844,-77.0522,Jesús María,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,6.441,12.36,ok,1.339,4.347,1,6.813,22.6,19.37,22.6,0.0,ok
"-12.0458,-77.0305|-12.0844,-77.0522|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,199,199;837;885,-12.0844,-77.0522,Jesús María,driving,valle,2026-09-01T13:00:00-05:00,1,13,6.441,12.36,ok,1.339,4.347,1,6.336,25.68,17.67,25.68,0.0,ok
"-12.0458,-77.0305|-12.0844,-77.0522|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,199,199;837;885,-12.0844,-77.0522,Jesús María,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,6.441,12.36,ok,1.339,4.347,1,6.336,29.0,17.67,29.0,0.0,ok
"-12.0458,-77.0305|-12.1471,-77.007|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,141,141,-12.1471,-77.007,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,13.976,19.29,ok,1.339,11.855,1,13.927,30.95,25.8,30.95,0.0,ok
"-12.0458,-77.0305|-12.1471,-77.007|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,141,141,-12.1471,-77.007,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,13.976,19.29,ok,1.339,11.855,1,13.927,39.7,25.8,39.7,0.0,ok
"-12.0458,-77.0305|-12.1471,-77.007|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,141,141,-12.1471,-77.007,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,13.976,19.29,ok,1.339,11.855,1,13.93,49.92,25.98,49.92,0.0,ok
"-12.0458,-77.0305|-12.1079,-76.9759|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1406,1406,-12.1079,-76.9759,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,11.2,18.87,ok,1.339,9.984,1,14.013,31.98,22.83,31.98,0.0,ok
"-12.0458,-77.0305|-12.1079,-76.9759|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1406,1406,-12.1079,-76.9759,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,11.2,18.87,ok,1.339,9.984,1,18.854,34.93,26.72,34.93,0.0,ok
"-12.0458,-77.0305|-12.1079,-76.9759|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1406,1406,-12.1079,-76.9759,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,11.2,18.87,ok,1.339,9.984,1,18.8,41.2,26.43,41.2,0.0,ok
"-12.0458,-77.0305|-12.1055,-76.9778|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1367,1367,-12.1055,-76.9778,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,10.948,18.52,ok,1.339,9.651,1,13.826,33.07,23.55,33.07,0.0,ok
"-12.0458,-77.0305|-12.1055,-76.9778|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1367,1367,-12.1055,-76.9778,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,10.948,18.52,ok,1.339,9.651,1,18.667,35.63,27.43,35.63,0.0,ok
"-12.0458,-77.0305|-12.1055,-76.9778|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1367,1367,-12.1055,-76.9778,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,10.948,18.52,ok,1.339,9.651,1,18.613,41.72,27.15,41.72,0.0,ok
"-12.0458,-77.0305|-12.119,-77.033|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,175,175;1256,-12.119,-77.033,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,9.934,14.25,ok,1.339,8.143,1,9.843,23.78,18.57,23.78,0.0,ok
"-12.0458,-77.0305|-12.119,-77.033|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,175,175;1256,-12.119,-77.033,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,9.934,14.25,ok,1.339,8.143,1,9.873,29.42,18.35,29.42,0.0,ok
"-12.0458,-77.0305|-12.119,-77.033|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,175,175;1256,-12.119,-77.033,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,9.934,14.25,ok,1.339,8.143,1,9.871,36.78,17.93,36.78,0.0,ok
"-12.0458,-77.0305|-12.0767,-77.0321|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,7,7,-12.0767,-77.0321,Lince,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,4.311,8.87,ok,1.339,3.564,1,4.323,12.15,10.92,12.15,0.0,ok
"-12.0458,-77.0305|-12.0767,-77.0321|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,7,7,-12.0767,-77.0321,Lince,driving,valle,2026-09-01T13:00:00-05:00,1,13,4.311,8.87,ok,1.339,3.564,1,4.323,16.32,10.92,16.32,0.0,ok
"-12.0458,-77.0305|-12.0767,-77.0321|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,7,7,-12.0767,-77.0321,Lince,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,4.311,8.87,ok,1.339,3.564,1,4.323,16.23,10.92,16.23,0.0,ok
"-12.0458,-77.0305|-12.0956,-77.0437|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,249,249;1059,-12.0956,-77.0437,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.123,13.85,ok,1.339,5.472,1,7.551,22.12,17.97,22.12,0.0,ok
"-12.0458,-77.0305|-12.0956,-77.0437|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,249,249;1059,-12.0956,-77.0437,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.123,13.85,ok,1.339,5.472,1,7.497,26.77,18.92,26.77,0.0,ok
"-12.0458,-77.0305|-12.0956,-77.0437|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,249,249;1059,-12.0956,-77.0437,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.123,13.85,ok,1.339,5.472,1,7.497,29.85,18.92,29.85,0.0,ok
"-12.0458,-77.0305|-12.0731,-77.0524|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,981,981,-12.0731,-77.0524,Pueblo Libre,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,5.203,10.11,ok,1.339,3.147,1,4.651,17.53,15.47,17.53,0.0,ok
"-12.0458,-77.0305|-12.0731,-77.0524|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,981,981,-12.0731,-77.0524,Pueblo Libre,driving,valle,2026-09-01T13:00:00-05:00,1,13,5.203,10.11,ok,1.339,3.147,1,4.99,21.28,14.45,21.28,0.0,ok
"-12.0458,-77.0305|-12.0731,-77.0524|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,981,981,-12.0731,-77.0524,Pueblo Libre,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,5.203,10.11,ok,1.339,3.147,1,4.99,23.55,14.45,23.55,0.0,ok
"-12.0458,-77.0305|-12.0722,-76.957|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1398,1398,-12.0722,-76.957,La Molina,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,13.303,18.09,ok,1.339,9.761,1,14.042,28.38,21.52,28.38,0.0,ok
"-12.0458,-77.0305|-12.0722,-76.957|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1398,1398,-12.0722,-76.957,La Molina,driving,valle,2026-09-01T13:00:00-05:00,1,13,13.303,18.09,ok,1.339,9.761,1,14.042,36.0,21.52,36.0,0.0,ok
"-12.0458,-77.0305|-12.0722,-76.957|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1398,1398,-12.0722,-76.957,La Molina,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,13.303,18.09,ok,1.339,9.761,1,16.487,37.07,26.95,37.07,0.0,ok
"-12.0458,-77.0305|-12.1054,-76.9588|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,770,770,-12.1054,-76.9588,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,12.691,21.86,ok,1.339,11.246,1,16.678,38.63,29.2,38.63,0.0,ok
"-12.0458,-77.0305|-12.1054,-76.9588|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,770,770,-12.1054,-76.9588,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,12.691,21.86,ok,1.339,11.246,1,21.031,42.82,31.77,42.82,0.0,ok
"-12.0458,-77.0305|-12.1054,-76.9588|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,770,770,-12.1054,-76.9588,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,12.691,21.86,ok,1.339,11.246,1,19.795,48.07,33.52,48.07,0.0,ok
"-12.0458,-77.0305|-12.1201,-77.0171|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,960,960;1111,-12.1201,-77.0171,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,10.576,14.9,ok,1.339,8.658,1,10.531,22.63,17.92,22.63,0.0,ok
"-12.0458,-77.0305|-12.1201,-77.0171|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,960,960;1111,-12.1201,-77.0171,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,10.576,14.9,ok,1.339,8.658,1,10.531,28.52,17.92,28.52,0.0,ok
"-12.0458,-77.0305|-12.1201,-77.0171|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,960,960;1111,-12.1201,-77.0171,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,10.576,14.9,ok,1.339,8.658,1,10.535,37.08,18.1,37.08,0.0,ok
"-12.0458,-77.0305|-12.0966,-77.058|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,514,514,-12.0966,-77.058,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,7.994,14.66,ok,1.339,5.822,1,9.463,27.75,23.3,27.75,0.0,ok
"-12.0458,-77.0305|-12.0966,-77.058|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,514,514,-12.0966,-77.058,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,7.994,14.66,ok,1.339,5.822,1,9.113,32.05,22.87,32.05,0.0,ok
"-12.0458,-77.0305|-12.0966,-77.058|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,514,514,-12.0966,-77.058,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,7.994,14.66,ok,1.339,5.822,1,9.283,38.58,24.18,38.58,0.0,ok
"-12.0458,-77.0305|-12.098,-77.0388|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,840,840,-12.098,-77.0388,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.635,14.04,ok,1.339,5.754,1,7.783,23.33,19.15,23.33,0.0,ok
"-12.0458,-77.0305|-12.098,-77.0388|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,840,840,-12.098,-77.0388,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.635,14.04,ok,1.339,5.754,1,7.73,27.78,20.08,27.78,0.0,ok
"-12.0458,-77.0305|-12.098,-77.0388|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,840,840,-12.098,-77.0388,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.635,14.04,ok,1.339,5.754,1,7.73,31.1,20.08,31.1,0.0,ok
"-12.0458,-77.0305|-12.094,-77.0433|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1083,1083,-12.094,-77.0433,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.541,14.19,ok,1.339,5.293,1,8.139,22.82,18.42,22.82,0.0,ok
"-12.0458,-77.0305|-12.094,-77.0433|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1083,1083,-12.094,-77.0433,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.541,14.19,ok,1.339,5.293,1,8.092,26.85,19.22,26.85,0.0,ok
"-12.0458,-77.0305|-12.094,-77.0433|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1083,1083,-12.094,-77.0433,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.541,14.19,ok,1.339,5.293,1,7.755,30.82,19.82,30.82,0.0,ok
"-12.0458,-77.0305|-12.0852,-77.0498|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,545,545,-12.0852,-77.0498,Jesús María,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,6.227,11.95,ok,1.339,4.381,1,7.115,21.87,18.42,21.87,0.0,ok
"-12.0458,-77.0305|-12.0852,-77.0498|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,545,545,-12.0852,-77.0498,Jesús María,driving,valle,2026-09-01T13:00:00-05:00,1,13,6.227,11.95,ok,1.339,4.381,1,6.913,25.2,17.2,25.2,0.0,ok
"-12.0458,-77.0305|-12.0852,-77.0498|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,545,545,-12.0852,-77.0498,Jesús María,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,6.227,11.95,ok,1.339,4.381,1,6.907,28.1,17.92,28.1,0.0,ok
"-12.0458,-77.0305|-12.1134,-76.9687|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,979,979,-12.1134,-76.9687,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,12.241,20.29,ok,1.339,10.974,1,15.235,34.2,26.48,34.2,0.0,ok
"-12.0458,-77.0305|-12.1134,-76.9687|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,979,979,-12.1134,-76.9687,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,12.241,20.29,ok,1.339,10.974,1,20.069,39.3,30.45,39.3,0.0,ok
"-12.0458,-77.0305|-12.1134,-76.9687|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,979,979,-12.1134,-76.9687,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,12.241,20.29,ok,1.339,10.974,1,19.794,46.92,30.4,46.92,0.0,ok
"-12.0458,-77.0305|-12.0622,-76.9927|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,72,72,-12.0622,-76.9927,Chorrillos,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,5.844,12.24,ok,1.339,5.724,1,7.781,27.35,21.23,27.35,0.0,ok
"-12.0458,-77.0305|-12.0622,-76.9927|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,72,72,-12.0622,-76.9927,Chorrillos,driving,valle,2026-09-01T13:00:00-05:00,1,13,5.844,12.24,ok,1.339,5.724,1,14.275,27.5,21.35,27.5,0.0,ok
"-12.0458,-77.0305|-12.0622,-76.9927|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,72,72,-12.0622,-76.9927,Chorrillos,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,5.844,12.24,ok,1.339,5.724,1,14.222,29.8,21.07,29.8,0.0,ok
"-12.0458,-77.0305|-12.0895,-77.0419|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,685,685;1051,-12.0895,-77.0419,Lince,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,7.037,13.16,ok,1.339,4.794,1,7.128,21.6,18.88,21.6,0.0,ok
"-12.0458,-77.0305|-12.0895,-77.0419|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,685,685;1051,-12.0895,-77.0419,Lince,driving,valle,2026-09-01T13:00:00-05:00,1,13,7.037,13.16,ok,1.339,4.794,1,6.927,23.42,17.42,23.42,0.0,ok
"-12.0458,-77.0305|-12.0895,-77.0419|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,685,685;1051,-12.0895,-77.0419,Lince,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,7.037,13.16,ok,1.339,4.794,1,6.927,25.62,17.42,25.62,0.0,ok
"-12.0458,-77.0305|-12.108,-76.9673|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1101,1101,-12.108,-76.9673,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,11.751,19.8,ok,1.339,10.692,1,15.043,34.47,25.2,34.47,0.0,ok
"-12.0458,-77.0305|-12.108,-76.9673|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1101,1101,-12.108,-76.9673,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,11.751,19.8,ok,1.339,10.692,1,20.114,38.82,29.8,38.82,0.0,ok
"-12.0458,-77.0305|-12.108,-76.9673|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,1101,1101,-12.108,-76.9673,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,11.751,19.8,ok,1.339,10.692,1,18.627,44.97,30.38,44.97,0.0,ok
"-12.0458,-77.0305|-12.1253,-77.0182|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,523,523,-12.1253,-77.0182,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,10.577,14.79,ok,1.339,9.172,1,10.533,22.43,17.77,22.43,0.0,ok
"-12.0458,-77.0305|-12.1253,-77.0182|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,523,523,-12.1253,-77.0182,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,10.577,14.79,ok,1.339,9.172,1,10.533,28.32,17.77,28.32,0.0,ok
"-12.0458,-77.0305|-12.1253,-77.0182|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,523,523,-12.1253,-77.0182,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,10.577,14.79,ok,1.339,9.172,1,10.533,37.42,17.77,37.42,0.0,ok
"-12.0458,-77.0305|-12.0976,-77.0687|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,681,681,-12.0976,-77.0687,Magdalena del Mar,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.677,16.84,ok,1.339,6.352,1,8.077,30.15,25.25,30.15,0.0,ok
"-12.0458,-77.0305|-12.0976,-77.0687|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,681,681,-12.0976,-77.0687,Magdalena del Mar,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.677,16.84,ok,1.339,6.352,1,8.416,34.3,24.23,34.3,0.0,ok
"-12.0458,-77.0305|-12.0976,-77.0687|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,681,681,-12.0976,-77.0687,Magdalena del Mar,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.677,16.84,ok,1.339,6.352,1,8.416,38.88,24.23,38.88,0.0,ok
"-12.0458,-77.0305|-12.0948,-77.0443|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,609,609,-12.0948,-77.0443,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.298,14.36,ok,1.339,5.384,1,7.728,23.08,18.93,23.08,0.0,ok
"-12.0458,-77.0305|-12.0948,-77.0443|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,609,609,-12.0948,-77.0443,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.298,14.36,ok,1.339,5.384,1,7.674,27.75,19.88,27.75,0.0,ok
"-12.0458,-77.0305|-12.0948,-77.0443|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,609,609,-12.0948,-77.0443,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.298,14.36,ok,1.339,5.384,1,7.674,30.85,19.88,30.85,0.0,ok
"-12.0458,-77.0305|-12.1227,-77.0117|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,579,579,-12.1227,-77.0117,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,10.631,16.45,ok,1.339,9.133,1,11.56,24.8,20.0,24.8,0.0,ok
"-12.0458,-77.0305|-12.1227,-77.0117|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,579,579,-12.1227,-77.0117,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,10.631,16.45,ok,1.339,9.133,1,11.56,30.8,20.0,30.8,0.0,ok
"-12.0458,-77.0305|-12.1227,-77.0117|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,579,579,-12.1227,-77.0117,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,10.631,16.45,ok,1.339,9.133,1,11.564,40.38,20.18,40.38,0.0,ok
"-12.0458,-77.0305|-12.108,-77.0327|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,349,349;1148,-12.108,-77.0327,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.442,13.02,ok,1.339,6.937,1,8.409,19.57,15.03,19.57,0.0,ok
"-12.0458,-77.0305|-12.108,-77.0327|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,349,349;1148,-12.108,-77.0327,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.442,13.02,ok,1.339,6.937,1,8.409,24.92,15.03,24.92,0.0,ok
"-12.0458,-77.0305|-12.108,-77.0327|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,349,349;1148,-12.108,-77.0327,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.442,13.02,ok,1.339,6.937,1,8.412,30.45,15.22,30.45,0.0,ok
"-12.0458,-77.0305|-12.1006,-77.0514|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,336,336,-12.1006,-77.0514,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.228,15.31,ok,1.339,6.099,1,8.834,25.8,21.6,25.8,0.0,ok
"-12.0458,-77.0305|-12.1006,-77.0514|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,336,336,-12.1006,-77.0514,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.228,15.31,ok,1.339,6.099,1,8.653,30.7,22.48,30.7,0.0,ok
"-12.0458,-77.0305|-12.1006,-77.0514|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,336,336,-12.1006,-77.0514,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.228,15.31,ok,1.339,6.099,1,8.653,35.1,22.48,35.1,0.0,ok
"-12.0458,-77.0305|-12.0985,-76.9765|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,189,189;821;1075,-12.0985,-76.9765,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,9.626,16.02,ok,1.339,9.248,1,12.442,26.85,18.7,26.85,0.0,ok
"-12.0458,-77.0305|-12.0985,-76.9765|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,189,189;821;1075,-12.0985,-76.9765,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,9.626,16.02,ok,1.339,9.248,1,17.283,30.43,22.58,30.43,0.0,ok
"-12.0458,-77.0305|-12.0985,-76.9765|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,189,189;821;1075,-12.0985,-76.9765,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,9.626,16.02,ok,1.339,9.248,1,17.229,36.52,22.3,36.52,0.0,ok
"-12.0458,-77.0305|-12.0763,-77.0807|driving|punta_manana",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,553,553,-12.0763,-77.0807,San Miguel,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.342,14.7,ok,1.339,5.295,1,8.342,26.27,20.32,26.27,0.0,ok
"-12.0458,-77.0305|-12.0763,-77.0807|driving|valle",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,553,553,-12.0763,-77.0807,San Miguel,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.342,14.7,ok,1.339,5.295,1,8.684,28.98,22.12,28.98,0.0,ok
"-12.0458,-77.0305|-12.0763,-77.0807|driving|punta_tarde",W05,Cercado de Lima (centro histórico),-12.0458,-77.0305,553,553,-12.0763,-77.0807,San Miguel,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.342,14.7,ok,1.339,5.295,1,9.791,32.65,22.47,32.65,0.0,ok
