vivienda_id,precio_ratio,area_m2,modo_transporte,distancia_km_simulada,tiempo_viaje_min,source_ruta,afinidad_score
71,3.5,100.0,cycling,7.1,31,osrm,0
72,5.6667,200.0,cycling,7.77,34,osrm,2
73,4.1089,79.0,cycling,7.93,34,osrm,0
74,2.45,60.0,cycling,7.44,32,osrm,2
75,6.4222,84.0,cycling,6.87,30,osrm,2
76,6.0267,120.0,cycling,7.29,32,osrm,0
77,2.8611,42.0,cycling,4.57,21,osrm,23
78,4.75,85.0,cycling,7.08,31,osrm,0
79,4.2656,64.0,cycling,4.32,20,osrm,20
80,4.5444,105.0,cycling,6.44,29,osrm,1
81,4.64,93.0,cycling,6.73,30,osrm,4
82,4.1311,90.0,cycling,6.14,27,osrm,6
84,2.3333,46.0,cycling,5.63,25,osrm,6
85,6.1233,136.0,cycling,6.88,30,osrm,5
86,3.1111,102.0,cycling,7.7,33,osrm,6
87,5.0,115.0,cycling,7.46,32,osrm,6
89,4.4433,130.0,cycling,6.94,30,osrm,0
90,3.6,62.0,cycling,4.46,20,osrm,11
91,5.7778,104.0,cycling,4.59,20,osrm,15
92,4.52,101.0,cycling,6.82,30,osrm,0
93,2.6111,43.0,cycling,8.92,40,osrm,0
94,2.4444,54.0,cycling,3.27,14,osrm,36
95,4.1567,120.0,cycling,6.88,30,osrm,4
96,2.7778,40.0,cycling,8.71,38,osrm,5
98,4.5744,80.0,cycling,6.27,27,osrm,2
99,4.6278,77.0,cycling,6.87,30,osrm,0
102,3.5556,76.0,cycling,5.01,23,osrm,23
103,5.9367,94.0,cycling,6.25,28,osrm,6
104,3.8889,61.0,cycling,7.93,34,osrm,0
105,3.4111,65.0,cycling,4.32,20,osrm,19
106,2.5556,40.0,cycling,1.4,7,osrm,40
108,3.5356,63.0,cycling,4.32,20,osrm,22
109,4.4433,135.0,cycling,6.94,30,osrm,7
111,1.0556,30.0,cycling,17.63,79,osrm,0
112,5.4444,116.0,cycling,6.14,26,osrm,0
113,0.8667,24.0,cycling,17.63,79,osrm,27
114,3.8,65.0,cycling,5.98,27,osrm,0
115,4.2222,143.0,cycling,7.32,32,osrm,1
116,4.8222,100.0,cycling,5.98,27,osrm,4
117,2.5,50.0,cycling,8.72,39,osrm,0
118,3.3889,75.0,cycling,3.38,16,osrm,6
119,4.3333,65.0,cycling,4.32,20,osrm,25
120,1.8889,28.0,cycling,2.9,12,osrm,41
121,7.9333,200.0,cycling,6.39,28,osrm,0
123,2.5389,55.0,cycling,8.76,39,osrm,0
125,2.6667,55.0,cycling,0.97,4,osrm,59
126,3.3056,90.0,cycling,0.93,4,osrm,48
127,2.6667,61.0,cycling,2.28,10,osrm,54
128,4.3778,68.0,cycling,7.8,33,osrm,9
129,8.2889,175.0,cycling,7.92,34,osrm,0
130,4.7778,80.0,cycling,7.92,34,osrm,6
131,3.3856,80.0,cycling,2.77,12,osrm,26
132,2.38,40.0,cycling,17.78,79,osrm,0
133,10.5778,186.0,cycling,4.8,21,osrm,12
134,2.3889,45.0,cycling,8.42,37,osrm,1
135,6.8056,208.0,cycling,6.59,28,osrm,7
136,3.5,73.0,cycling,2.57,11,osrm,31
139,3.0444,45.0,cycling,8.74,39,osrm,4
140,3.6444,67.0,cycling,6.8,31,osrm,9
141,2.0889,28.0,cycling,10.9,47,osrm,0
142,9.9089,184.0,cycling,6.39,28,osrm,2
143,5.6667,198.0,cycling,8.56,37,osrm,5
144,3.5,89.0,cycling,6.45,29,osrm,2
147,3.2422,70.0,cycling,5.43,23,osrm,22
148,10.2322,350.0,cycling,4.69,21,osrm,11
149,2.32,43.0,cycling,8.74,39,osrm,5
153,5.13,146.0,cycling,23.51,104,osrm,0
155,5.4778,160.0,cycling,5.43,24,osrm,25
156,4.0,69.0,cycling,6.33,27,osrm,0
157,5.1,135.0,cycling,6.91,30,osrm,4
158,10.4444,203.0,cycling,6.39,28,osrm,7
159,4.2111,100.0,cycling,6.33,27,osrm,0
161,3.3333,66.0,cycling,2.55,13,osrm,37
162,2.5556,68.0,cycling,5.78,26,osrm,4
163,8.2222,208.0,cycling,3.01,14,osrm,41
164,2.5,60.0,cycling,7.67,34,osrm,8
165,4.2811,72.0,cycling,3.27,15,osrm,36
166,3.2222,91.0,cycling,16.8,74,osrm,0
168,3.0,74.0,cycling,2.79,12,osrm,37
170,2.8889,57.0,cycling,3.01,14,osrm,32
171,2.0556,39.0,cycling,1.92,9,osrm,50
172,3.2667,44.0,cycling,3.58,17,osrm,8
173,4.8678,164.0,cycling,12.11,53,osrm,0
175,3.8333,46.0,cycling,3.83,18,osrm,21
176,6.9,97.0,cycling,2.63,13,osrm,29
177,3.6667,45.0,cycling,3.83,18,osrm,6
179,2.1667,69.0,cycling,4.72,21,osrm,8
180,6.6111,170.0,cycling,1.2,7,osrm,35
182,5.0,93.0,cycling,6.81,31,osrm,0
183,2.1,35.0,cycling,0.53,5,osrm,53
184,2.7778,69.0,cycling,3.65,15,osrm,34
185,2.4444,60.0,cycling,6.1,28,osrm,0
187,3.1111,80.0,cycling,4.21,19,osrm,21
193,3.7644,68.0,cycling,1.44,7,osrm,40
194,2.8889,65.0,cycling,4.36,19,osrm,23
195,4.8678,164.0,cycling,10.5,46,osrm,0
196,2.4444,52.0,cycling,0.43,2,osrm,46
199,4.1444,65.0,cycling,4.04,19,osrm,23
201,3.5,65.0,cycling,4.35,20,osrm,10
202,6.4444,270.0,cycling,1.37,8,osrm,35
205,2.8333,46.0,cycling,3.33,16,osrm,14
206,2.8889,60.0,cycling,8.26,37,osrm,10
208,3.0889,46.0,cycling,4.33,21,osrm,23
212,2.7778,75.0,cycling,1.38,8,osrm,46
213,2.7778,100.0,cycling,2.23,10,osrm,52
214,5.0722,72.0,cycling,5.87,27,osrm,0
216,2.8889,66.0,cycling,0.39,2,osrm,46
217,3.6667,65.0,cycling,2.26,10,osrm,37
219,5.6667,100.0,cycling,10.93,51,osrm,0
220,2.8889,55.0,cycling,1.12,7,osrm,38
221,3.1111,62.0,cycling,0.43,2,osrm,40
222,7.9567,188.0,cycling,10.16,46,osrm,0
223,7.15,220.0,cycling,3.57,16,osrm,10
225,3.2389,45.0,cycling,3.41,16,osrm,20
226,2.3333,46.0,cycling,5.65,25,osrm,19
227,2.7778,62.0,cycling,1.38,8,osrm,38
228,2.6667,43.0,cycling,3.73,16,osrm,5
229,2.2222,41.0,cycling,2.21,10,osrm,44
230,3.3333,62.0,cycling,6.31,28,osrm,4
232,2.4444,67.0,cycling,5.43,24,osrm,7
233,5.3333,73.0,cycling,3.27,15,osrm,26
234,2.7778,80.0,cycling,2.24,10,osrm,45
235,3.7667,60.0,cycling,2.54,12,osrm,44
236,6.1111,196.0,cycling,8.09,35,osrm,0
237,2.7778,55.0,cycling,8.43,37,osrm,2
239,3.8556,105.0,cycling,11.4,50,osrm,0
240,2.0556,56.0,cycling,14.92,64,osrm,0
241,3.3333,62.0,cycling,3.66,17,osrm,13
242,2.4444,90.0,cycling,5.24,22,osrm,16
243,1.6667,80.0,cycling,7.34,32,osrm,0
244,5.0244,72.0,cycling,5.97,26,osrm,0
245,7.1778,150.0,cycling,1.2,7,osrm,44
246,3.0556,46.0,cycling,5.11,25,osrm,8
247,2.6667,61.0,cycling,2.28,10,osrm,49
249,2.2222,75.0,cycling,11.5,50,osrm,0
250,2.5,41.0,cycling,0.38,3,osrm,44
251,2.1667,110.0,cycling,18.96,81,osrm,0
253,3.8889,115.0,cycling,2.78,13,osrm,27
254,3.42,67.0,cycling,10.16,43,osrm,0
255,2.3333,35.0,cycling,2.2,10,osrm,48
256,1.8333,65.0,cycling,6.33,28,osrm,4
257,2.3333,43.0,cycling,6.71,29,osrm,0
259,2.5556,55.0,cycling,0.87,4,osrm,44
261,5.5556,73.0,cycling,1.29,6,osrm,40
263,4.9833,210.0,cycling,4.78,21,osrm,5
266,9.4444,230.0,cycling,3.89,18,osrm,15
268,6.1111,180.0,cycling,1.98,10,osrm,48
270,3.7778,71.0,cycling,5.13,23,osrm,18
271,3.9667,100.0,cycling,3.83,17,osrm,14
272,3.8678,127.0,cycling,6.02,28,osrm,1
273,4.0,61.0,cycling,4.53,21,osrm,11
275,2.5556,55.0,cycling,8.97,39,osrm,4
276,3.1111,100.0,cycling,10.7,47,osrm,0
279,2.2222,46.0,cycling,1.47,7,osrm,47
280,2.4444,63.0,cycling,2.46,11,osrm,29
282,3.9111,75.0,cycling,1.6,7,osrm,53
283,6.1111,210.0,cycling,9.37,41,osrm,9
284,3.8,94.0,cycling,12.16,53,osrm,0
286,6.86,159.0,cycling,1.81,9,osrm,37
290,2.7222,40.0,cycling,8.73,39,osrm,0
291,3.3333,63.0,cycling,7.07,31,osrm,0
292,2.8889,50.0,cycling,8.74,39,osrm,0
294,4.3333,92.0,cycling,5.22,22,osrm,17
295,5.1356,142.0,cycling,9.97,44,osrm,8
297,3.4444,60.0,cycling,3.85,18,osrm,12
299,3.1111,65.0,cycling,7.72,33,osrm,0
301,2.2222,60.0,cycling,6.36,28,osrm,0
302,2.0556,50.0,cycling,3.03,14,osrm,32
303,2.2222,68.0,cycling,3.99,18,osrm,15
304,2.1111,64.0,cycling,4.08,18,osrm,20
306,2.1667,57.0,cycling,1.48,8,osrm,54
307,2.6444,50.0,cycling,8.55,37,osrm,7
308,2.4444,91.0,cycling,8.62,38,osrm,3
309,4.6667,108.0,cycling,6.28,27,osrm,0
311,2.6667,50.0,cycling,8.62,38,osrm,2
312,3.6667,60.0,cycling,5.02,22,osrm,21
313,3.2111,133.0,cycling,4.74,20,osrm,10
314,4.8889,76.0,cycling,9.5,41,osrm,0
315,2.3333,35.0,cycling,6.14,26,osrm,0
317,3.6111,82.0,cycling,17.78,79,osrm,0
318,2.6,40.0,cycling,10.32,45,osrm,4
319,2.3333,55.0,cycling,11.78,50,osrm,0
320,4.3333,62.0,cycling,4.32,20,osrm,22
321,2.0556,60.0,cycling,7.27,31,osrm,0
323,7.8889,119.0,cycling,4.79,22,osrm,19
324,4.2778,105.0,cycling,9.93,44,osrm,0
325,3.1733,69.0,cycling,8.59,38,osrm,9
326,1.8889,150.0,cycling,8.0,35,osrm,0
327,3.7889,70.0,cycling,1.26,6,osrm,54
328,5.5556,405.0,cycling,47.85,207,osrm,0
329,3.2,74.0,cycling,7.28,31,osrm,0
330,4.5556,80.0,cycling,8.56,37,osrm,0
331,6.0667,130.0,cycling,7.48,32,osrm,0
332,3.2111,62.0,cycling,7.24,31,osrm,0
333,2.6444,48.0,cycling,8.55,37,osrm,0
334,2.1111,40.0,cycling,5.78,26,osrm,1
335,2.1111,75.0,cycling,3.06,13,osrm,39
336,3.4444,80.0,cycling,14.96,65,osrm,0
337,2.0,48.0,cycling,8.62,38,osrm,0
342,2.0,65.0,cycling,3.06,13,osrm,29
343,2.4444,47.0,cycling,8.95,40,osrm,2
344,6.0778,140.0,cycling,7.48,32,osrm,8
345,2.5,44.0,cycling,6.67,30,osrm,0
346,2.4222,54.0,cycling,6.94,30,osrm,0
347,3.3333,70.0,cycling,3.45,16,osrm,23
348,3.4444,104.0,cycling,6.91,30,osrm,3
349,10.9556,210.0,cycling,8.18,35,osrm,9
350,2.1667,35.0,cycling,1.31,6,osrm,45
351,2.5,54.0,cycling,7.7,33,osrm,0
352,3.3889,62.0,cycling,15.01,66,osrm,0
353,4.4444,141.0,cycling,9.7,43,osrm,0
355,2.6667,65.0,cycling,2.37,12,osrm,35
356,4.0556,94.0,cycling,4.71,21,osrm,24
357,2.0,38.0,cycling,6.14,26,osrm,0
358,2.6667,45.0,cycling,6.39,28,osrm,7
359,8.8222,130.0,cycling,4.84,21,osrm,25
360,1.2222,110.0,cycling,16.57,75,osrm,0
361,6.0,150.0,cycling,7.5,32,osrm,0
362,3.1644,77.0,cycling,7.28,31,osrm,0
363,3.3333,99.0,cycling,5.84,26,osrm,4
365,3.4,85.0,cycling,6.33,27,osrm,2
366,3.6778,79.0,cycling,4.96,21,osrm,19
367,3.6667,77.0,cycling,8.48,37,osrm,0
368,2.1111,40.0,cycling,1.57,8,osrm,45
369,3.0,41.0,cycling,8.31,36,osrm,0
370,2.8889,67.0,cycling,4.66,21,osrm,17
372,2.4444,77.0,cycling,15.66,70,osrm,0
373,5.2778,150.0,cycling,7.24,31,osrm,3
374,3.8889,80.0,cycling,7.27,31,osrm,10
375,2.1111,72.0,cycling,3.41,15,osrm,34
376,3.8889,88.0,cycling,2.72,13,osrm,36
377,2.1111,50.0,cycling,2.38,12,osrm,36
378,2.0,40.0,cycling,8.56,37,osrm,0
379,2.7222,72.0,cycling,4.25,20,osrm,6
382,2.4333,65.0,cycling,1.42,6,osrm,53
384,1.3333,66.0,cycling,20.87,87,osrm,0
385,3.8,63.0,cycling,4.57,21,osrm,10
386,3.5556,108.0,cycling,5.68,25,osrm,24
387,10.0,215.0,cycling,6.6,29,osrm,0
389,2.1111,55.0,cycling,8.74,38,osrm,0
390,1.4444,73.0,cycling,21.46,90,osrm,0
392,2.6111,45.0,cycling,10.32,45,osrm,6
393,2.1667,60.0,cycling,2.87,13,osrm,38
394,5.0,125.0,cycling,5.28,23,osrm,17
395,2.0778,40.0,cycling,8.47,37,osrm,8
396,2.2222,42.0,cycling,3.81,19,osrm,11
397,5.7778,110.0,cycling,6.6,29,osrm,3
398,3.5722,70.0,cycling,5.35,24,osrm,25
399,3.0,59.0,cycling,8.74,39,osrm,0
400,2.3333,47.0,cycling,1.77,9,osrm,55
401,5.8333,84.0,cycling,6.2,27,osrm,0
402,5.9444,120.0,cycling,4.84,21,osrm,23
403,3.3333,67.0,cycling,1.59,8,osrm,52
404,2.7778,70.0,cycling,2.83,12,osrm,30
405,2.5556,115.0,cycling,17.63,79,osrm,0
406,3.1111,90.0,cycling,8.44,36,osrm,6
409,2.0,70.0,cycling,15.32,67,osrm,0
410,3.1444,56.0,cycling,6.94,30,osrm,9
411,3.4444,118.0,cycling,14.71,64,osrm,0
1,2.6667,32.0,cycling,7.35,34,osrm,0
2,3.0667,89.0,cycling,7.64,35,osrm,0
3,2.9333,80.0,cycling,1.67,7,osrm,46
4,3.6667,62.0,cycling,10.87,49,osrm,0
5,4.2667,74.0,cycling,12.32,54,osrm,0
6,3.7333,96.0,cycling,12.54,55,osrm,0
7,12.5573,405.0,cycling,17.59,79,osrm,0
8,3.0667,40.0,cycling,72.2,393,osrm,0
11,5.9107,120.0,cycling,7.75,34,osrm,0
13,5.3333,84.0,cycling,10.67,47,osrm,0
14,2.6667,95.0,cycling,23.68,104,osrm,0
15,3.2667,52.0,cycling,11.47,51,osrm,0
17,5.8933,83.0,cycling,9.48,43,osrm,0
18,3.8653,70.0,cycling,9.89,45,osrm,6
19,4.1333,85.0,cycling,10.14,44,osrm,0
20,4.6,105.0,cycling,11.22,49,osrm,0
21,3.5253,67.0,cycling,7.82,36,osrm,10
22,3.42,45.0,cycling,12.49,56,osrm,0
23,3.4,46.0,cycling,12.5,55,osrm,0
24,4.5333,109.0,cycling,9.98,44,osrm,0
25,3.7333,87.0,cycling,11.75,52,osrm,0
26,5.52,65.0,cycling,7.88,36,osrm,0
27,9.2,185.0,cycling,12.37,55,osrm,0
28,5.46,85.0,cycling,7.74,35,osrm,0
29,2.1333,73.0,cycling,12.48,53,osrm,0
30,3.0667,43.0,cycling,4.06,19,osrm,23
32,4.48,79.0,cycling,11.46,51,osrm,0
33,3.7333,42.0,cycling,12.47,54,osrm,0
34,3.0667,73.0,cycling,3.93,19,osrm,15
35,3.7333,42.0,cycling,12.47,54,osrm,0
37,4.6,99.0,cycling,11.63,51,osrm,0
38,5.2,85.0,cycling,9.29,41,osrm,0
39,5.1333,105.0,cycling,10.06,44,osrm,7
40,3.0667,55.0,cycling,12.56,56,osrm,0
41,3.0667,55.0,cycling,21.36,93,osrm,0
42,5.4267,88.0,cycling,10.19,45,osrm,6
43,5.3333,79.0,cycling,10.17,45,osrm,0
44,3.8667,80.0,cycling,9.48,42,osrm,0
45,4.5173,68.0,cycling,5.45,26,osrm,10
46,2.96,34.0,cycling,11.92,52,osrm,0
47,2.6667,35.0,cycling,9.16,41,osrm,4
52,4.2667,90.0,cycling,10.07,44,osrm,1
53,4.9667,79.0,cycling,11.27,50,osrm,0
54,2.5333,70.0,cycling,18.6,80,osrm,0
56,4.2667,120.0,cycling,13.44,59,osrm,0
57,3.1667,55.0,cycling,12.24,53,osrm,0
58,4.0667,82.0,cycling,12.5,55,osrm,0
59,7.616,65.0,cycling,11.63,51,osrm,0
60,3.6587,60.0,cycling,10.29,45,osrm,8
61,3.7333,74.0,cycling,9.08,40,osrm,1
62,5.408,90.0,cycling,7.0,32,osrm,9
63,3.4667,74.0,cycling,4.42,19,osrm,24
64,7.48,103.0,cycling,12.19,53,osrm,0
65,4.64,107.0,cycling,11.66,51,osrm,0
66,2.6667,46.0,cycling,4.71,22,osrm,17
67,2.8107,46.0,cycling,19.76,87,osrm,0
68,4.2587,60.0,cycling,11.88,52,osrm,0
69,8.5133,165.0,cycling,10.15,44,osrm,0
70,11.3333,195.0,cycling,11.24,49,osrm,0
71,4.2,100.0,cycling,10.9,48,osrm,0
72,6.8,200.0,cycling,11.82,52,osrm,0
73,4.9307,79.0,cycling,11.88,52,osrm,0
74,2.94,60.0,cycling,11.35,49,osrm,0
75,7.7067,84.0,cycling,10.67,47,osrm,0
76,7.232,120.0,cycling,11.05,48,osrm,0
77,3.4333,42.0,cycling,8.7,39,osrm,9
78,5.7,85.0,cycling,10.84,47,osrm,0
79,5.1187,64.0,cycling,8.29,37,osrm,0
80,5.4533,105.0,cycling,10.2,45,osrm,0
81,5.568,93.0,cycling,10.54,47,osrm,0
82,4.9573,90.0,cycling,9.9,43,osrm,9
84,2.8,46.0,cycling,9.97,45,osrm,4
85,7.348,136.0,cycling,10.68,47,osrm,0
86,3.7333,102.0,cycling,11.64,51,osrm,0
87,6.0,115.0,cycling,11.41,50,osrm,0
89,5.332,130.0,cycling,10.99,49,osrm,0
90,4.32,62.0,cycling,8.05,36,osrm,0
91,6.9333,104.0,cycling,8.64,38,osrm,8
92,5.424,101.0,cycling,10.58,46,osrm,0
93,3.1333,43.0,cycling,12.68,56,osrm,0
94,2.9333,54.0,cycling,4.02,18,osrm,6
95,4.988,120.0,cycling,10.68,47,osrm,0
96,3.3333,40.0,cycling,12.47,54,osrm,0
98,5.4893,80.0,cycling,10.07,44,osrm,0
99,5.5533,77.0,cycling,10.91,48,osrm,0
102,4.2667,76.0,cycling,9.31,42,osrm,0
103,7.124,94.0,cycling,10.01,44,osrm,9
104,4.6667,61.0,cycling,11.88,52,osrm,0
105,4.0933,65.0,cycling,8.29,37,osrm,8
106,3.0667,40.0,cycling,5.24,25,osrm,24
108,4.2427,63.0,cycling,8.29,37,osrm,9
109,5.332,135.0,cycling,10.99,49,osrm,0
111,1.2667,30.0,cycling,22.56,101,osrm,0
112,6.5333,116.0,cycling,10.13,45,osrm,5
113,1.04,24.0,cycling,22.56,101,osrm,0
114,4.56,65.0,cycling,10.18,44,osrm,0
115,5.0667,143.0,cycling,11.36,50,osrm,0
116,5.7867,100.0,cycling,10.18,44,osrm,8
117,3.0,50.0,cycling,12.48,55,osrm,0
118,4.0667,75.0,cycling,8.16,36,osrm,0
119,5.2,65.0,cycling,8.29,37,osrm,8
120,2.2667,28.0,cycling,4.42,19,osrm,7
121,9.52,200.0,cycling,10.15,44,osrm,0
123,3.0467,55.0,cycling,12.52,56,osrm,0
125,3.2,55.0,cycling,4.5,21,osrm,14
126,3.9667,90.0,cycling,4.96,23,osrm,11
127,3.2,61.0,cycling,6.13,28,osrm,0
128,5.2533,68.0,cycling,11.72,51,osrm,0
129,9.9467,175.0,cycling,11.68,51,osrm,0
130,5.7333,80.0,cycling,11.68,51,osrm,0
131,4.0627,80.0,cycling,4.65,21,osrm,21
132,2.856,40.0,cycling,18.63,80,osrm,0
133,12.6933,186.0,cycling,8.26,36,osrm,4
134,2.8667,45.0,cycling,12.19,53,osrm,0
135,8.1667,208.0,cycling,10.63,47,osrm,0
136,4.2,73.0,cycling,4.23,19,osrm,10
139,3.6533,45.0,cycling,12.5,55,osrm,0
140,4.3733,67.0,cycling,10.85,49,osrm,0
141,2.5067,28.0,cycling,14.66,63,osrm,0
142,11.8907,184.0,cycling,10.15,44,osrm,0
143,6.8,198.0,cycling,12.32,53,osrm,0
144,4.2,89.0,cycling,10.5,47,osrm,0
147,3.8907,70.0,cycling,9.48,42,osrm,3
148,12.2787,350.0,cycling,8.82,39,osrm,0
149,2.784,43.0,cycling,12.5,55,osrm,0
153,6.156,146.0,cycling,23.52,102,osrm,0
155,6.5733,160.0,cycling,9.17,40,osrm,1
156,4.8,69.0,cycling,10.38,46,osrm,0
157,6.12,135.0,cycling,10.67,47,osrm,0
158,12.5333,203.0,cycling,10.15,44,osrm,0
159,5.0533,100.0,cycling,10.07,44,osrm,7
161,4.0,66.0,cycling,7.28,33,osrm,4
162,3.0667,68.0,cycling,10.0,45,osrm,0
163,9.8667,208.0,cycling,7.3,33,osrm,3
164,3.0,60.0,cycling,12.01,54,osrm,0
165,5.1373,72.0,cycling,8.05,36,osrm,0
166,3.8667,91.0,cycling,21.73,96,osrm,0
168,3.6,74.0,cycling,6.58,30,osrm,0
170,3.4667,57.0,cycling,7.01,33,osrm,0
171,2.4667,39.0,cycling,4.94,23,osrm,14
172,3.92,44.0,cycling,7.92,37,osrm,6
173,5.8413,164.0,cycling,16.44,72,osrm,0
175,4.6,46.0,cycling,8.31,38,osrm,3
176,8.28,97.0,cycling,7.37,33,osrm,0
177,4.4,45.0,cycling,8.31,38,osrm,0
179,2.6,69.0,cycling,1.15,7,osrm,40
180,7.9333,170.0,cycling,5.97,27,osrm,0
182,6.0,93.0,cycling,11.15,51,osrm,0
183,2.52,35.0,cycling,5.65,26,osrm,1
184,3.3333,69.0,cycling,2.49,12,osrm,43
185,2.9333,60.0,cycling,7.16,33,osrm,6
187,3.7333,80.0,cycling,8.5,38,osrm,5
193,4.5173,68.0,cycling,5.45,26,osrm,0
194,3.4667,65.0,cycling,8.41,38,osrm,6
195,5.8413,164.0,cycling,14.84,66,osrm,0
196,2.9333,52.0,cycling,4.88,23,osrm,21
199,4.9733,65.0,cycling,8.51,40,osrm,8
201,4.2,65.0,cycling,8.88,40,osrm,0
202,7.7333,270.0,cycling,6.17,28,osrm,0
205,3.4,46.0,cycling,7.78,36,osrm,0
206,3.4667,60.0,cycling,12.6,57,osrm,0
208,3.7067,46.0,cycling,8.86,41,osrm,3
212,3.3333,75.0,cycling,6.21,29,osrm,0
213,3.3333,100.0,cycling,3.37,16,osrm,13
214,6.0867,72.0,cycling,10.87,49,osrm,0
216,3.4667,66.0,cycling,5.09,24,osrm,11
217,4.4,65.0,cycling,5.18,23,osrm,19
219,6.8,100.0,cycling,15.58,72,osrm,0
220,3.4667,55.0,cycling,6.17,29,osrm,0
221,3.7333,62.0,cycling,4.88,23,osrm,18
222,9.548,188.0,cycling,14.5,65,osrm,0
223,8.58,220.0,cycling,7.91,36,osrm,5
225,3.8867,45.0,cycling,7.86,36,osrm,0
226,2.8,46.0,cycling,9.99,45,osrm,3
227,3.3333,62.0,cycling,6.21,29,osrm,0
228,3.2,43.0,cycling,7.78,35,osrm,0
229,2.6667,41.0,cycling,5.0,23,osrm,19
230,4.0,62.0,cycling,10.63,47,osrm,0
232,2.9333,67.0,cycling,0.56,4,osrm,53
233,6.4,73.0,cycling,8.05,36,osrm,7
234,3.3333,80.0,cycling,3.34,17,osrm,25
235,4.52,60.0,cycling,6.58,31,osrm,5
236,7.3333,196.0,cycling,13.09,57,osrm,0
237,3.3333,55.0,cycling,12.48,54,osrm,0
239,4.6267,105.0,cycling,15.73,70,osrm,0
240,2.4667,56.0,cycling,18.94,81,osrm,0
241,4.0,62.0,cycling,8.0,37,osrm,8
242,2.9333,90.0,cycling,2.13,10,osrm,49
243,2.0,80.0,cycling,12.35,55,osrm,0
244,6.0293,72.0,cycling,10.98,48,osrm,0
245,8.6133,150.0,cycling,5.97,27,osrm,0
246,3.6667,46.0,cycling,10.35,47,osrm,0
247,3.2,61.0,cycling,6.13,28,osrm,3
249,2.6667,75.0,cycling,15.51,67,osrm,0
250,3.0,41.0,cycling,5.62,26,osrm,6
251,2.6,110.0,cycling,23.3,101,osrm,0
253,4.6667,115.0,cycling,7.52,34,osrm,4
254,4.104,67.0,cycling,13.77,60,osrm,0
255,2.8,35.0,cycling,6.03,28,osrm,6
256,2.2,65.0,cycling,1.14,5,osrm,56
257,2.8,43.0,cycling,1.48,7,osrm,38
259,3.0667,55.0,cycling,4.51,22,osrm,20
261,6.6667,73.0,cycling,4.61,22,osrm,21
263,5.98,210.0,cycling,8.73,38,osrm,0
266,11.3333,230.0,cycling,7.94,36,osrm,0
268,7.3333,180.0,cycling,6.41,30,osrm,0
270,4.5333,71.0,cycling,9.46,43,osrm,2
271,4.76,100.0,cycling,8.64,39,osrm,4
272,4.6413,127.0,cycling,10.58,48,osrm,0
273,4.8,61.0,cycling,8.74,40,osrm,0
275,3.0667,55.0,cycling,13.97,61,osrm,0
276,3.7333,100.0,cycling,15.04,66,osrm,0
279,2.6667,46.0,cycling,5.52,26,osrm,0
280,2.9333,63.0,cycling,6.65,30,osrm,6
282,4.6933,75.0,cycling,5.64,26,osrm,0
283,7.3333,210.0,cycling,13.51,61,osrm,0
284,4.56,94.0,cycling,16.5,72,osrm,0
286,8.232,159.0,cycling,5.85,27,osrm,0
290,3.2667,40.0,cycling,12.49,56,osrm,0
291,4.0,63.0,cycling,10.83,47,osrm,0
292,3.4667,50.0,cycling,12.5,55,osrm,0
294,5.2,92.0,cycling,9.27,41,osrm,3
295,6.1627,142.0,cycling,14.31,64,osrm,0
297,4.1333,60.0,cycling,7.9,36,osrm,0
299,3.7333,65.0,cycling,11.66,51,osrm,0
301,2.6667,60.0,cycling,5.12,23,osrm,20
302,2.4667,50.0,cycling,7.45,34,osrm,4
303,2.6667,68.0,cycling,7.15,33,osrm,3
304,2.5333,64.0,cycling,3.85,18,osrm,7
306,2.6,57.0,cycling,6.26,29,osrm,0
307,3.1733,50.0,cycling,12.31,53,osrm,0
308,2.9333,91.0,cycling,12.38,54,osrm,0
309,5.6,108.0,cycling,10.19,45,osrm,0
311,3.2,50.0,cycling,12.38,54,osrm,0
312,4.4,60.0,cycling,9.07,40,osrm,4
313,3.8533,133.0,cycling,8.79,39,osrm,4
314,5.8667,76.0,cycling,13.56,59,osrm,0
315,2.8,35.0,cycling,10.13,45,osrm,0
317,4.3333,82.0,cycling,18.63,80,osrm,0
318,3.12,40.0,cycling,14.08,61,osrm,0
319,2.8,55.0,cycling,15.54,67,osrm,0
320,5.2,62.0,cycling,8.29,37,osrm,5
321,2.4667,60.0,cycling,11.06,48,osrm,0
323,9.4667,119.0,cycling,8.92,40,osrm,10
324,5.1333,105.0,cycling,13.69,60,osrm,0
325,3.808,69.0,cycling,12.35,54,osrm,0
326,2.2667,150.0,cycling,11.95,52,osrm,0
327,4.5467,70.0,cycling,5.16,24,osrm,10
328,6.6667,405.0,cycling,45.78,201,osrm,0
329,3.84,74.0,cycling,11.22,49,osrm,0
330,5.4667,80.0,cycling,12.32,53,osrm,0
331,7.28,130.0,cycling,10.94,48,osrm,0
332,3.8533,62.0,cycling,11.18,49,osrm,0
333,3.1733,48.0,cycling,12.31,53,osrm,0
334,2.5333,40.0,cycling,10.0,45,osrm,1
335,2.5333,75.0,cycling,3.54,17,osrm,17
336,4.1333,80.0,cycling,19.3,85,osrm,0
337,2.4,48.0,cycling,12.38,54,osrm,0
342,2.4,65.0,cycling,3.54,17,osrm,16
343,2.9333,47.0,cycling,4.17,18,osrm,8
344,7.2933,140.0,cycling,10.94,48,osrm,0
345,3.0,44.0,cycling,11.01,49,osrm,0
